theta/2theta,Intensity
68.73999786,529.1143188
68.75,554.831665
68.76000214,602.3907471
68.76999664,592.8763428
68.77999878,603.510498
68.79000092,634.4908447
68.80000305,625.0800171
68.80999756,612.5
68.81999969,621.9525146
68.83000183,624.4468384
68.83999634,646.7567749
68.84999847,598.4171753
68.86000061,628.0894775
68.87000275,670.5444946
68.87999725,626.0431519
68.88999939,613.5280151
68.90000153,634.8555298
68.91000366,620.1624756
68.91999817,572.0354004
68.93000031,575.5974731
68.94000244,621.3939209
68.94999695,618.4634399
68.95999908,579.147522
68.97000122,615.7116089
68.98000336,639.8521729
68.98999786,613.4663696
69,597.2567749
69.01000214,591.666687
69.01999664,593.9630737
69.02999878,616.4697266
69.04000092,631.0438843
69.05000305,588.0193481
69.05999756,542.7543945
69.06999969,597.1436157
69.08000183,663.6524658
69.08999634,595.4846802
69.09999847,565.4596558
69.11000061,570.9212036
69.12000275,556.7835083
69.12999725,616.6815796
69.13999939,617.4207764
69.15000153,522.9081421
69.16000366,481.7401428
69.16999817,574.9796143
69.18000031,602.9723511
69.19000244,627.3365479
69.19999695,654.3165283
69.20999908,597.9695435
69.22000122,581.956665
69.23000336,556.1315308
69.23999786,580.4303589
69.25,618.0993042
69.26000214,586.236145
69.26999664,584.31427
69.27999878,542.7435303
69.29000092,557.618103
69.30000305,640.8070068
69.30999756,609.9216919
69.31999969,569.060791
69.33000183,596.8309326
69.33999634,638.4591064
69.34999847,588.7211304
69.36000061,561.9156494
69.37000275,567.6542969
69.37999725,582.7774048
69.38999939,603.5548706
69.40000153,572.4087524
69.41000366,582.0048218
69.41999817,574.0945435
69.43000031,547.977356
69.44000244,584.241333
69.44999695,629.4832764
69.45999908,645.9309082
69.47000122,618.0783691
69.48000336,547.1422729
69.48999786,550.7346191
69.5,568.3903809
69.51000214,602.8567505
69.51999664,620.3908081
69.52999878,591.7487183
69.54000092,583.2019043
69.55000305,570.8579712
69.55999756,583.3662109
69.56999969,564.5299072
69.58000183,566.6663818
69.58999634,531.3789673
69.59999847,506.0921021
69.61000061,525.1247559
69.62000275,512.4334106
69.62999725,551.770874
69.63999939,570.9835205
69.65000153,562.4415283
69.66000366,564.6167603
69.66999817,544.0891113
69.68000031,512.7515259
69.69000244,548.8919678
69.69999695,583.7367554
69.70999908,568.6953125
69.72000122,552.6141968
69.73000336,567.6743164
69.73999786,628.3557129
69.75,597.8463745
69.76000214,527.4644165
69.76999664,550.7138672
69.77999878,539.5376587
69.79000092,515.4170532
69.80000305,585.6274414
69.80999756,623.2106934
69.81999969,596.8572998
69.83000183,598.7184448
69.83999634,589.5016479
69.84999847,563.7739868
69.86000061,598.7994385
69.87000275,620.833313
69.87999725,583.6999512
69.88999939,576.7653198
69.90000153,571.9212036
69.91000366,534.420166
69.91999817,542.2540894
69.93000031,541.0612183
69.94000244,540.3626709
69.94999695,569.5485229
69.95999908,587.8905029
69.97000122,569.4776001
69.98000336,579.8627319
69.98999786,586.0713501
70,623.1685181
70.01000214,609.8169556
70.01999664,560.9936523
70.02999878,552.2802734
70.04000092,544.3546143
70.05000305,528.1141357
70.05999756,542.8822632
70.06999969,575
70.08000183,595.4957275
70.08999634,579.9443359
70.09999847,532.8745117
70.11000061,555.9924316
70.12000275,573.6329956
70.12999725,562.9869385
70.13999939,534.4764404
70.15000153,579.2141724
70.16000366,589.1920776
70.16999817,531.9746094
70.18000031,592.7351074
70.19000244,608.6937866
70.19999695,600.1126099
70.20999908,538.6256104
70.22000122,557.9209595
70.23000336,570.7404175
70.23999786,537.5
70.25,517.8898926
70.26000214,562.7833252
70.26999664,637.0562744
70.27999878,595.9555664
70.29000092,550.9522095
70.30000305,530.0854492
70.30999756,538.3835449
70.31999969,556.8892212
70.33000183,563.670105
70.33999634,514.9627075
70.34999847,567.6786499
70.36000061,557.4776611
70.37000275,533.0499878
70.37999725,600.2635498
70.38999939,588.4978027
70.40000153,549.038147
70.41000366,567.2348022
70.41999817,573.5742188
70.43000031,549.5020142
70.44000244,585.9251709
70.44999695,572.248291
70.45999908,561.0150757
70.47000122,617.6036987
70.48000336,624.9555664
70.48999786,579.1769409
70.5,636.3689575
70.51000214,652.3214722
70.51999664,554.6050415
70.52999878,556.5891113
70.54000092,501.9814453
70.55000305,556.5372314
70.55999756,521.0484009
70.56999969,488.979248
70.58000183,579.1427002
70.58999634,586.265564
70.59999847,515.3470459
70.61000061,543.2999268
70.62000275,622.0914307
70.62999725,608.8181152
70.63999939,578.3829346
70.65000153,604.166687
70.66000366,571.0291138
70.66999817,543.40448
70.68000031,582.7971191
70.69000244,564.0628662
70.69999695,566.0776978
70.70999908,579.8232422
70.72000122,531.9116821
70.73000336,506.791687
70.73999786,527.2128906
70.75,566.666687
70.76000214,580.4002075
70.76999664,593.5217896
70.77999878,587.1235962
70.79000092,627.9657593
70.80000305,627.8868408
70.80999756,574.164856
70.81999969,609.9154053
70.83000183,648.5109253
70.83999634,654.7359619
70.84999847,623.5223999
70.86000061,525.7147827
70.87000275,507.1023254
70.87999725,532.9750977
70.88999939,572.2905273
70.90000153,557.5780029
70.91000366,545.2507935
70.91999817,568.9220581
70.93000031,537.359375
70.94000244,533.4578247
70.94999695,541.666687
70.95999908,524.6310425
70.97000122,505.8091125
70.98000336,560.1013794
70.98999786,591.4483643
71,554.1940918
71.01000214,547.1812744
71.01999664,544.4104004
71.02999878,602.7634888
71.04000092,584.9359741
71.05000305,578.6260986
71.05999756,667.9616699
71.06999969,624.7683105
71.08000183,546.3623047
71.08999634,580.243103
71.09999847,508.1972961
71.11000061,519.3427734
71.12000275,559.6466675
71.12999725,604.1378784
71.13999939,560.1685181
71.15000153,601.31604
71.16000366,600.2350464
71.16999817,578.6165771
71.18000031,582.4869995
71.19000244,632.1696777
71.19999695,566.5841675
71.20999908,515.0552979
71.22000122,498.6608582
71.23000336,528.2463989
71.23999786,506.5373535
71.25,497.1998596
71.26000214,541.7167969
71.26999664,557.0896606
71.27999878,522.5123291
71.29000092,530.2872925
71.30000305,592.0831909
71.30999756,628.1433716
71.31999969,549.4975586
71.33000183,552.2543945
71.33999634,558.0726929
71.34999847,603.5152588
71.36000061,591.666687
71.37000275,600.0193481
71.37999725,616.0829468
71.38999939,604.166687
71.40000153,617.1056519
71.41000366,631.2703247
71.41999817,587.993042
71.43000031,609.2739868
71.44000244,605.6477051
71.44999695,547.1078491
71.45999908,582.1911621
71.47000122,578.0302124
71.48000336,580.6538696
71.48999786,605.9589233
71.5,616.5431519
71.51000214,599.7875977
71.51999664,643.7139893
71.52999878,546.9354858
71.54000092,562.0606689
71.55000305,578.3823853
71.55999756,522.6570435
71.56999969,527.9086304
71.58000183,595.833313
71.58999634,606.5098877
71.59999847,634.3143311
71.61000061,633.4489136
71.62000275,638.3769531
71.62999725,567.6765747
71.63999939,558.2636719
71.65000153,619.9047241
71.66000366,574.0308228
71.66999817,560.3760986
71.68000031,593.071228
71.69000244,656.824585
71.69999695,582.9332275
71.70999908,548.1306763
71.72000122,606.3487549
71.73000336,592.1083984
71.73999786,582.3564453
71.75,640.1567383
71.76000214,661.5310669
71.76999664,646.7764282
71.77999878,593.0178223
71.79000092,551.1802979
71.80000305,600.3522949
71.80999756,642.3596191
71.81999969,584.6987305
71.83000183,592.6296997
71.83999634,648.6347046
71.84999847,630.9989014
71.86000061,628.3977661
71.87000275,598.5463257
71.87999725,623.6066895
71.88999939,646.1431274
71.90000153,532.9796143
71.91000366,573.9492798
71.91999817,608.7935181
71.93000031,580.9044189
71.94000244,595.2666016
71.94999695,638.7124634
71.95999908,663.5804443
71.97000122,555.0118408
71.98000336,580.9924316
71.98999786,668.3334961
72,675.7073975
72.01000214,736.7980957
72.01999664,678.7987671
72.02999878,603.8087769
72.04000092,655.7736816
72.05000305,664.0950928
72.05999756,670.041748
72.06999969,663.524231
72.08000183,646.8814697
72.08999634,634.8806152
72.09999847,650.8787231
72.11000061,698.5218506
72.12000275,726.1438599
72.12999725,728.9934082
72.13999939,807.1414795
72.15000153,831.1611938
72.16000366,854.2888184
72.16999817,746.934021
72.18000031,785.1895142
72.19000244,771.2947388
72.19999695,859.1202393
72.20999908,902.2774658
72.22000122,972.1825562
72.23000336,882.4396362
72.23999786,1014.746643
72.25,957.079834
72.26000214,929.8381348
72.26999664,947.9732056
72.27999878,1023.681152
72.29000092,1016.666687
72.30000305,1017.313965
72.30999756,1018.909546
72.31999969,1017.861572
72.33000183,1052.587769
72.33999634,983.024292
72.34999847,1148.619995
72.36000061,1019.611389
72.37000275,1013.709839
72.37999725,1021.43219
72.38999939,1019.072327
72.40000153,986.8534546
72.41000366,1000.785339
72.41999817,965.0828247
72.43000031,1005.479248
72.44000244,839.8516235
72.44999695,912.7835693
72.45999908,953.2206421
72.47000122,1022.093384
72.48000336,969.0819702
72.48999786,919.0604858
72.5,852.1032104
72.51000214,884.3366089
72.51999664,985.2213135
72.52999878,817.2808838
72.54000092,789.159729
72.55000305,776.7766113
72.55999756,820.833313
72.56999969,804.409729
72.58000183,688.2283325
72.58999634,763.0414429
72.59999847,791.6355591
72.61000061,734.6299438
72.62000275,805.2609253
72.62999725,741.3701782
72.63999939,698.0040283
72.65000153,649.3057861
72.66000366,685.1575928
72.66999817,723.5808716
72.68000031,610.8070679
72.69000244,697.2763672
72.69999695,596.6400757
72.70999908,606.5501099
72.72000122,615.8694458
72.73000336,499.8184204
72.73999786,620.833313
72.75,620.0880127
72.76000214,616.1651001
72.76999664,648.7612915
72.77999878,597.6881714
72.79000092,659.7155762
72.80000305,625.4057617
72.80999756,589.7124023
72.81999969,655.5787354
72.83000183,579.5279541
72.83999634,630.1607056
72.84999847,593.8444214
72.86000061,612.5999146
72.87000275,514.9064331
72.87999725,603.8039551
72.88999939,647.0054932
72.90000153,549.7197266
72.91000366,557.0718994
72.91999817,707.020752
72.93000031,563.5253906
72.94000244,524.3347168
72.94999695,641.9160767
72.95999908,644.6170654
72.97000122,620.9696045
72.98000336,559.0157471
72.98999786,639.644104
73,604.6037598
73.01000214,614.6237793
73.01999664,650.6612549
73.02999878,585.1335449
73.04000092,621.8025513
73.05000305,642.6049805
73.05999756,658.5073853
73.06999969,572.4110107
73.08000183,608.333313
73.08999634,607.5186768
73.09999847,585.1486816
73.11000061,528.312561
73.12000275,616.2335205
73.12999725,602.5082397
73.13999939,553.1105347
73.15000153,522.0916748
73.16000366,562.6196289
73.16999817,565.3051147
73.18000031,519.77771
73.19000244,635.7814331
73.19999695,568.2800903
73.20999908,636.7015381
73.22000122,599.6698608
73.23000336,583.0279541
73.23999786,566.5263672
73.25,558.3972778
73.26000214,562.5
73.26999664,562.2935791
73.27999878,546.3328857
73.29000092,592.0981445
73.30000305,637.4338989
73.30999756,628.8712769
73.31999969,583.6433716
73.33000183,645.6305542
73.33999634,587.350647
73.34999847,512.5253906
73.36000061,562.4511719
73.37000275,525.0922852
73.37999725,537.4506836
73.38999939,562.3642578
73.40000153,620.4300537
73.41000366,567.121521
73.41999817,579.0431519
73.43000031,657.4335938
73.44000244,576.0707397
73.44999695,583.2139282
73.45999908,521.8217773
73.47000122,529.022522
73.48000336,651.8189697
73.48999786,580.6864624
73.5,599.546936
73.51000214,604.0698853
73.51999664,600.1029663
73.52999878,624.3451538
73.54000092,584.4864502
73.55000305,672.3272705
73.55999756,622.4929199
73.56999969,536.1437988
73.58000183,533.333313
73.58999634,605.7022705
73.59999847,604.3190308
73.61000061,564.085083
73.62000275,610.5239258
73.62999725,588.5250244
73.63999939,627.3966064
73.65000153,569.4141846
73.66000366,570.6439819
73.66999817,610.545105
73.68000031,596.6399536
73.69000244,627.5042114
73.69999695,518.4909668
73.70999908,595.3775024
73.72000122,521.1921387
73.73000336,516.666687
73.73999786,540.2352295
73.75,573.0421753
73.76000214,598.494751
73.76999664,588.2710571
73.77999878,642.1490479
73.79000092,599.0650024
73.80000305,541.3563232
73.80999756,576.350769
73.81999969,555.8930054
73.83000183,612.258728
73.83999634,709.4666748
73.84999847,647.177063
73.86000061,568.4329834
73.87000275,608.6792603
73.87999725,600.9735718
73.88999939,580.8198853
73.90000153,582.996582
73.91000366,571.8619995
73.91999817,547.9273682
73.93000031,564.8910522
73.94000244,562.8612671
73.94999695,596.6937866
73.95999908,558.2748413
73.97000122,573.1021118
73.98000336,563.6570435
73.98999786,622.8980103
74,557.5599365
74.01000214,595.1520996
74.01999664,641.3223267
74.02999878,582.0751343
74.04000092,526.322937
74.05000305,591.8609619
74.05999756,551.4813232
74.06999969,560.737793
74.08000183,569.9400635
74.08999634,555.977478
74.09999847,639.447876
74.11000061,568.5603027
74.12000275,613.7692871
74.12999725,583.9367676
74.13999939,582.8502808
74.15000153,579.6558228
74.16000366,634.2386475
74.16999817,597.6818237
74.18000031,609.9633789
74.19000244,572.3137817
74.19999695,544.7832031
74.20999908,618.1317139
74.22000122,549.1934204
74.23000336,468.5469971
74.23999786,534.4177246
74.25,600.0887451
74.26000214,619.1663208
74.26999664,584.7836914
74.27999878,600.7603149
74.29000092,600.5737305
74.30000305,531.8490601
74.30999756,696.2962036
74.31999969,617.7542114
74.33000183,617.8442383
74.33999634,588.7677612
74.34999847,544.2081299
74.36000061,604.9658813
74.37000275,567.0389404
74.37999725,650.3432007
74.38999939,617.2067871
74.40000153,548.3766479
74.41000366,576.2296753
74.41999817,569.2737427
74.43000031,524.5596313
74.44000244,677.8021851
74.44999695,673.3635864
74.45999908,572.4094238
74.47000122,620.3825684
74.48000336,595.0633545
74.48999786,698.6402588
74.5,648.022522
74.51000214,564.1086426
74.51999664,588.0081787
74.52999878,609.6307373
74.54000092,612.5
74.55000305,564.3752441
74.55999756,643.3870239
74.56999969,600.8386841
74.58000183,618.2774048
74.58999634,587.4483032
74.59999847,633.692749
74.61000061,608.4116211
74.62000275,647.5449829
74.62999725,576.9692993
74.63999939,642.9401245
74.65000153,578.0404663
74.66000366,672.9981079
74.66999817,652.8674316
74.68000031,621.5022583
74.69000244,650.215271
74.69999695,671.7293091
74.70999908,624.8531494
74.72000122,702.6060791
74.73000336,711.6743774
74.73999786,734.9377441
74.75,721.7484131
74.76000214,739.8637085
74.76999664,782.2216187
74.77999878,785.0622559
74.79000092,727.295166
74.80000305,814.5066528
74.80999756,785.8264771
74.81999969,852.8059082
74.83000183,927.3695068
74.83999634,997.2105713
74.84999847,901.609436
74.86000061,994.5496216
74.87000275,957.6688232
74.87999725,1044.555786
74.88999939,1094.430054
74.90000153,1116.162842
74.91000366,1182.142334
74.91999817,1125.916504
74.93000031,1113.8125
74.94000244,1078.152588
74.94999695,1162.779297
74.95999908,1060.54834
74.97000122,1091.063232
74.98000336,1125.246094
74.98999786,1040.104126
75,977.5740967
75.01000214,1020.545776
75.01999664,986.8816528
75.02999878,983.4650879
75.04000092,971.7388306
75.05000305,982.399353
75.05999756,1078.584595
75.06999969,1033.089478
75.08000183,995.8154297
75.08999634,1157.228271
75.09999847,1150.137329
75.11000061,1225.653198
75.12000275,1261.440186
75.12999725,1250.095337
75.13999939,1279.883911
75.15000153,1208.240234
75.16000366,1197.672119
75.16999817,1253.424316
75.18000031,1190.935913
75.19000244,1248.386108
75.19999695,1248.549194
75.20999908,1182.48938
75.22000122,1092.337524
75.23000336,1030.127319
75.23999786,998.430481
75.25,1052.342163
75.26000214,975.069397
75.26999664,931.4547119
75.27999878,956.3202515
75.29000092,960.6436768
75.30000305,907.2320557
75.30999756,863.4967041
75.31999969,955.9923706
75.33000183,927.0784912
75.33999634,974.5953369
75.34999847,944.6008301
75.36000061,864.3505249
75.37000275,892.1102905
75.37999725,832.5321655
75.38999939,802.9562988
75.40000153,877.9364014
75.41000366,790.5210571
75.41999817,835.741333
75.43000031,872.0656128
75.44000244,762.4639282
75.44999695,807.2935791
75.45999908,807.899353
75.47000122,797.4917603
75.48000336,794.18573
75.48999786,687.2056274
75.5,670.6293945
75.51000214,741.1505127
75.51999664,648.3630981
75.52999878,713.9154663
75.54000092,729.2960815
75.55000305,652.2453003
75.55999756,622.1361084
75.56999969,669.4281616
75.58000183,688.8135376
75.58999634,678.956604
75.59999847,640.890686
75.61000061,605.1403198
75.62000275,584.5062866
75.62999725,598.9517212
75.63999939,628.0811157
75.65000153,612.1578369
75.66000366,585.9475708
75.66999817,593.1925659
75.68000031,544.0021362
75.69000244,561.3803711
75.69999695,574.965332
75.70999908,573.6173706
75.72000122,600.0091553
75.73000336,670.7442627
75.73999786,586.5001831
75.75,567.8493042
75.76000214,590.2578125
75.76999664,566.8933716
75.77999878,606.3666992
75.79000092,605.9117432
75.80000305,567.0340576
75.80999756,589.6795654
75.81999969,559.2550049
75.83000183,549.6616821
75.83999634,593.6442261
75.84999847,563.7009277
75.86000061,591.618103
75.87000275,556.0151978
75.87999725,542.3982544
75.88999939,546.0952148
75.90000153,568.5202637
75.91000366,586.0135498
75.91999817,542.022644
75.93000031,538.0269775
75.94000244,592.6391602
75.94999695,629.9660034
75.95999908,626.8808594
75.97000122,634.0819702
75.98000336,588.7733765
75.98999786,574.1710205
76,556.9876099
76.01000214,557.4439087
76.01999664,582.4137573
76.02999878,578.5691528
76.04000092,573.4478149
76.05000305,564.5620728
76.05999756,566.1468506
76.06999969,565.6342773
76.08000183,575.4727173
76.08999634,552.2584229
76.09999847,608.2872925
76.11000061,561.2985229
76.12000275,558.2360229
76.12999725,560.8290405
76.13999939,580.1398315
76.15000153,581.1269531
76.16000366,597.3273926
76.16999817,596.2653198
76.18000031,540.0635986
76.19000244,535.3636475
76.19999695,582.9619141
76.20999908,601.6359863
76.22000122,594.9483643
76.23000336,556.3729248
76.23999786,538.3656616
76.25,536.644043
76.26000214,585.9700928
76.26999664,633.3418579
76.27999878,654.1512451
76.29000092,607.6732788
76.30000305,583.2700806
76.30999756,596.6318359
76.31999969,535.5767212
76.33000183,568.3317871
76.33999634,554.1884766
76.34999847,574.8504639
76.36000061,638.0454712
76.37000275,596.0083618
76.37999725,541.1871338
76.38999939,536.5009766
76.40000153,578.2679443
76.41000366,570.0709229
76.41999817,560.4177856
76.43000031,556.2767944
76.44000244,611.2122192
76.44999695,602.7468872
76.45999908,557.6756592
76.47000122,554.166687
76.48000336,525.3313599
76.48999786,535.3450928
76.5,567.9083252
76.51000214,512.8816528
76.51999664,573.9733887
76.52999878,544.6853027
76.54000092,550.3925781
76.55000305,647.4887085
76.55999756,597.4752197
76.56999969,525.133606
76.58000183,547.8601685
76.58999634,563.2358398
76.59999847,556.5150146
76.61000061,563.0209961
76.62000275,571.3453979
76.62999725,542.3115845
76.63999939,537.6404419
76.65000153,512.2992554
76.66000366,495.4172974
76.66999817,512.9675293
76.68000031,560.6071167
76.69000244,551.9768677
76.69999695,551.2240601
76.70999908,604.4603271
76.72000122,583.6894531
76.73000336,547.7093506
76.73999786,554.9783936
76.75,551.0904541
76.76000214,578.1074219
76.76999664,574.2353516
76.77999878,559.4464722
76.79000092,582.1560059
76.80000305,553.243103
76.80999756,529.8569336
76.81999969,555.5127563
76.83000183,532.6292725
76.83999634,551.5892334
76.84999847,607.0269775
76.86000061,580.9152222
76.87000275,534.3885498
76.87999725,543.0928345
76.88999939,540.2828979
76.90000153,487.5711975
76.91000366,507.0248413
76.91999817,561.045166
76.93000031,603.9057007
76.94000244,591.5214233
76.94999695,626.6490479
76.95999908,656.5905762
76.97000122,585.614563
76.98000336,532.5286865
76.98999786,542.8237915
77,612.3545532
77.01000214,615.0801392
77.01999664,592.1707153
77.02999878,617.1459961
77.04000092,594.6209106
77.05000305,545.2599487
77.05999756,535.6193848
77.06999969,560.9880371
77.08000183,572.7384644
77.08999634,585.9147339
77.09999847,548.6668091
77.11000061,540.5750122
77.12000275,566.321228
77.12999725,511.7954712
77.13999939,494.0660095
77.15000153,565.3606567
77.16000366,633.5499878
77.16999817,631.0422974
77.18000031,604.090332
77.19000244,595.833313
77.19999695,556.0387573
77.20999908,518.7571411
77.22000122,545.871582
77.23000336,593.7415771
77.23999786,591.7231445
77.25,604.0110474
77.26000214,581.614624
77.26999664,477.4296875
77.27999878,513.7875977
77.29000092,534.062561
77.30000305,534.5424194
77.30999756,538.4626465
77.31999969,513.8999634
77.33000183,609.3410645
77.33999634,578.9624023
77.34999847,552.6449585
77.36000061,602.5458984
77.37000275,609.6986084
77.37999725,615.2330322
77.38999939,597.7280273
77.40000153,579.967041
77.41000366,552.1538086
77.41999817,570.090332
77.43000031,555.5722656
77.44000244,550.6915283
77.44999695,583.5046387
77.45999908,593.1241455
77.47000122,584.4512939
77.48000336,580.18396
77.48999786,608.132019
77.5,632.2894897
77.51000214,612.6869507
77.51999664,548.9230957
77.52999878,548.8446655
77.54000092,547.2641602
77.55000305,563.9622803
77.55999756,620.3269043
77.56999969,578.3875122
77.58000183,546.1752319
77.58999634,576.9457397
77.59999847,592.7611084
77.61000061,596.7028198
77.62000275,533.0290527
77.62999725,496.2426453
77.63999939,559.3839111
77.65000153,538.75354
77.66000366,447.1375122
77.66999817,471.3343201
77.68000031,566.74823
77.69000244,588.3711548
77.69999695,557.6238403
77.70999908,578.0810547
77.72000122,599.2620239
77.73000336,602.6474609
77.73999786,575.0241699
77.75,553.7764282
77.76000214,567.7567139
77.76999664,562.2362671
77.77999878,541.666687
77.79000092,552.911499
77.80000305,570.407959
77.80999756,580.6014404
77.81999969,583.772644
77.83000183,577.3064575
77.83999634,532.2952271
77.84999847,532.911499
77.86000061,568.5531006
77.87000275,566.0941162
77.87999725,575.6412354
77.88999939,582.5123901
77.90000153,605.93396
77.91000366,524.3425903
77.91999817,579.4714355
77.93000031,684.3632202
77.94000244,609.3909302
77.94999695,541.3718262
77.95999908,591.5514526
77.97000122,620.1049194
77.98000336,579.3895874
77.98999786,538.0554199
78,545.9493408
78.01000214,557.1031494
78.01999664,571.5473022
78.02999878,603.5845947
78.04000092,602.9664307
78.05000305,570.8341064
78.05999756,558.8883057
78.06999969,567.9302979
78.08000183,538.1151123
78.08999634,542.1958008
78.09999847,525.8591309
78.11000061,549.3084106
78.12000275,580.4524536
78.12999725,517.1305542
78.13999939,546.7286377
78.15000153,570.833313
78.16000366,532.3391724
78.16999817,505.3643188
78.18000031,538.1800537
78.19000244,540.2937012
78.19999695,499.6302795
78.20999908,474.2426758
78.22000122,561.7271118
78.23000336,554.3775024
78.23999786,506.1782532
78.25,522.5543213
78.26000214,535.3070068
78.26999664,531.1384888
78.27999878,529.8397217
78.29000092,564.958252
78.30000305,528.3945923
78.30999756,502.9967346
78.31999969,545.9951782
78.33000183,548.1577759
78.33999634,548.5687256
78.34999847,582.661438
78.36000061,613.493103
78.37000275,629.9661865
78.37999725,588.0292969
78.38999939,535.0107422
78.40000153,545.8718262
78.41000366,531.5924072
78.41999817,501.676239
78.43000031,529.9884644
78.44000244,569.9462891
78.44999695,546.9066772
78.45999908,483.2281494
78.47000122,523.2115479
78.48000336,568.9351807
78.48999786,599.2252808
78.5,590.022522
78.51000214,567.8060913
78.51999664,544.0527344
78.52999878,575.4244385
78.54000092,605.0688477
78.55000305,567.4141235
78.55999756,545.9408569
78.56999969,557.5752563
78.58000183,538.1964111
78.58999634,565.7861328
78.59999847,533.0730591
78.61000061,537.7748413
78.62000275,553.9581299
78.62999725,575.9117432
78.63999939,527.8820801
78.65000153,538.1015625
78.66000366,564.791748
78.66999817,571.9591064
78.68000031,606.5101318
78.69000244,570.6245117
78.69999695,551.5857544
78.70999908,539.9205933
78.72000122,518.2467041
78.73000336,527.1422119
78.73999786,546.9463501
78.75,551.4990234
78.76000214,506.6646423
78.76999664,462.5
78.77999878,507.8308411
78.79000092,570.850647
78.80000305,542.2122803
78.80999756,533.8309326
78.81999969,555.6344604
78.83000183,554.3793335
78.83999634,495.4891357
78.84999847,499.0840454
78.86000061,569.5759888
78.87000275,552.7641602
78.87999725,503.7337952
78.88999939,524.3753662
78.90000153,508.9197998
78.91000366,533.6152344
78.91999817,565.8592529
78.93000031,620.2872925
78.94000244,561.7623901
78.94999695,568.9342041
78.95999908,541.6820068
78.97000122,521.5664673
78.98000336,528.449646
78.98999786,532.0744629
79,578.6911621
79.01000214,578.9943237
79.01999664,571.6217041
79.02999878,593.6027222
79.04000092,553.9171753
79.05000305,575.8841553
79.05999756,587.7825317
79.06999969,639.2716675
79.08000183,601.0948486
79.08999634,543.5666504
79.09999847,591.1394043
79.11000061,580.8966675
79.12000275,594.6098022
79.12999725,551.5232544
79.13999939,497.6939392
79.15000153,566.8915405
79.16000366,556.003418
79.16999817,554.3838501
79.18000031,599.192688
79.19000244,576.84198
79.19999695,579.871521
79.20999908,532.6175537
79.22000122,513.0140991
79.23000336,515.8477173
79.23999786,523.9929199
79.25,606.5974731
79.26000214,587.5
79.26999664,598.9675903
79.27999878,592.2142334
79.29000092,533.2145996
79.30000305,522.1480103
79.30999756,533.7487793
79.31999969,573.7718506
79.33000183,566.2213745
79.33999634,517.9194336
79.34999847,502.7529907
79.36000061,512.7009277
79.37000275,545.9526367
79.37999725,559.6873169
79.38999939,569.6096802
79.40000153,587.3866577
79.41000366,573.6925049
79.41999817,588.8500366
79.43000031,584.7597046
79.44000244,599.9911499
79.44999695,601.3928223
79.45999908,612.5109863
79.47000122,588.9099731
79.48000336,580.5291748
79.48999786,613.7454834
79.5,623.8943481
79.51000214,565.1682739
79.51999664,606.7197876
79.52999878,636.2398682
79.54000092,600.2489014
79.55000305,572.1298828
79.55999756,577.8794556
79.56999969,581.6392822
79.58000183,578.5293579
79.58999634,530.0374756
79.59999847,585.8336182
79.61000061,606.9814453
79.62000275,612.2642212
79.62999725,606.2625732
79.63999939,571.7834473
79.65000153,600
79.66000366,582.5741577
79.66999817,591.3312988
79.68000031,671.4691162
79.69000244,593.4896851
79.69999695,531.9533691
79.70999908,590.6960449
79.72000122,562.8719482
79.73000336,567.027771
79.73999786,611.1775513
79.75,604.3727417
79.76000214,581.3356934
79.76999664,568.4204712
79.77999878,575.4949951
79.79000092,522.5252075
79.80000305,549.4087524
79.80999756,565.2687378
79.81999969,653.3668823
79.83000183,592.9544067
79.83999634,540.5768433
79.84999847,601.3605347
79.86000061,549.2612305
79.87000275,535.6359253
79.87999725,522.8745117
79.88999939,525.6871338
79.90000153,661.5171509
79.91000366,623.0100098
79.91999817,584.3126221
79.93000031,628.2094727
79.94000244,603.8783569
79.94999695,566.0630493
79.95999908,575.1488647
79.97000122,637.8492432
79.98000336,644.4110107
79.98999786,667.7523193
80,684.7161255
80.01000214,761.8442383
80.01999664,715.0239258
80.02999878,728.3927002
80.04000092,734.5130005
80.05000305,718.3792725
80.05999756,750.4423828
80.06999969,742.0463867
80.08000183,688.7449951
80.08999634,740.7932129
80.09999847,766.3274536
80.11000061,740.2912598
80.12000275,757.3511963
80.12999725,682.7778931
80.13999939,707.2230835
80.15000153,675
80.16000366,662.6674805
80.16999817,627.1771851
80.18000031,640.7721558
80.19000244,687.4705811
80.19999695,632.5991211
80.20999908,634.2887573
80.22000122,645.9057007
80.23000336,618.9990234
80.23999786,690.8244629
80.25,704.8609009
80.26000214,636.1268311
80.26999664,627.0361938
80.27999878,654.0343018
80.29000092,630.918457
80.30000305,632.2328491
80.30999756,668.0529175
80.31999969,711.2984009
80.33000183,693.937561
80.33999634,627.1928711
80.34999847,591.852356
80.36000061,693.4456177
80.37000275,681.5403442
80.37999725,645.2462769
80.38999939,602.3596802
80.40000153,616.1184082
80.41000366,591.6234131
80.41999817,597.1287231
80.43000031,574.8604736
80.44000244,626.0956421
80.44999695,647.6465454
80.45999908,667.5135498
80.47000122,706.3546753
80.48000336,632.8155518
80.48999786,624.3410645
80.5,645.0072021
80.51000214,641.199585
80.51999664,576.2765503
80.52999878,655.4081421
80.54000092,681.1803589
80.55000305,604.6325684
80.55999756,624.7608643
80.56999969,616.9712524
80.58000183,575.09375
80.58999634,640.6340942
80.59999847,571.8431396
80.61000061,551.9915161
